run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-70.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.1,0.01,0.048,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.1,0.01,0.048,2.0,100.0,1e-07,2.090897798538208,13372,129200.0,4433.0,5254.0,435.9
run-9.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.02,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.02,0.04,1.0,150.0,1e-07,0.3271706104278564,1071,129200.0,4433.0,5531.0,622.7
run-54.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.048,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.048,2.0,100.0,1e-07,0.428311824798584,1481,129200.0,4433.0,5838.0,164.2
run-20.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.01,0.048,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.01,0.048,1.0,100.0,1e-07,0.4294536113739013,1329,129200.0,4433.0,5254.0,435.9
run-56.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.02,0.04,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.02,0.04,1.0,100.0,1e-07,0.3846590518951416,1278,129200.0,4433.0,5531.0,1090.0
run-62.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.02,0.048,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.02,0.048,2.0,100.0,1e-07,0.3266346454620361,1273,129200.0,4433.0,8083.0,554.1
run-40.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.02,0.04,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.02,0.04,1.0,100.0,1e-07,0.3299140930175781,1163,129200.0,4433.0,4776.0,290.6
run-50.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.04,2.0,100.0,1e-07,0.3761751651763916,1264,129200.0,4433.0,5842.0,435.9
run-25.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.02,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.02,0.04,1.0,150.0,1e-07,0.3898334503173828,1213,129200.0,4433.0,5531.0,554.1
run-13.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.02,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.02,0.048,1.0,150.0,1e-07,0.3946654796600342,1172,129200.0,4433.0,5531.0,554.1
run-10.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.02,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.02,0.04,2.0,100.0,1e-07,0.3819825649261474,1177,129200.0,4433.0,5838.0,633.3
