sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_threads,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_sliding_size,run_sliding_quality,run_minlen,run_mi_length,run_mi_strict,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps,data_rr_count,total_exe_time_s
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,25,15,36,36,0.2,7412.0,8192.0,3673.0,1638.0,20000,3.086678028106689
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,3.571380853652954
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.8,7412.0,8192.0,3706.0,1638.0,20000,3.015592098236084
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.376164674758911
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,26,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.9283156394958496
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,10,15,36,36,0.5,7412.0,8192.0,3706.0,1638.0,20000,3.339591264724731
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.825899362564087
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,15,36,36,0.8,7412.0,8192.0,7412.0,2048.0,20000,9.075903177261353
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,33,36,36,0.8,7412.0,8192.0,7412.0,2048.0,20000,3.135603666305542
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,4,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.421588182449341
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,3,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,3.208791255950928
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,10,3,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,3.3450284004211426
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,3,36,36,0.5,7412.0,8192.0,3706.0,1638.0,20000,2.928534984588623
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.981740474700928
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,26,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.979640483856201
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,15,36,36,0.8,7412.0,8192.0,5272.0,1638.0,20000,3.971245050430298
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,25,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.886829137802124
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,25,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,3.03305983543396
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,4,15,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,2.750380754470825
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,10,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.9909071922302246
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,33,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,2.573789596557617
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.922621488571167
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,3.117126226425171
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,33,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.5247721672058105
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.680053472518921
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,33,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.8366074562072754
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,33,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.939378023147583
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,33,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.4168953895568848
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.929107904434204
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,3.1237196922302246
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,4,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.3762357234954834
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,33,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,2.9753549098968506
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,3,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.730684518814087
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,26,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.452614068984986
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,15,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,2.9673922061920166
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,25,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.3683207035064697
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.6797728538513184
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,4,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,3.2925078868865967
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.6196610927581787
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.573241710662842
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.729689121246338
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,26,36,36,0.5,7412.0,8192.0,5272.0,1638.0,20000,2.4563605785369877
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.442422389984131
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,3,36,36,0.8,7412.0,8192.0,3673.0,2048.0,20000,2.5610246658325195
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,33,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.9863409996032715
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.874737501144409
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,20000,2.582435846328736
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,3,36,36,0.5,7412.0,8192.0,5272.0,2048.0,20000,2.8159546852111816
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,33,36,36,0.5,7412.0,8192.0,7412.0,2048.0,20000,2.779013156890869
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.8143422603607178
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,3.13078236579895
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.5842390060424805
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,3,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.2204859256744385
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,25,15,36,36,0.5,7412.0,8192.0,3673.0,1638.0,20000,2.9913012981414795
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.680723190307617
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,33,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,2.306330680847168
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.485371828079224
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.672987699508667
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,3.3419182300567627
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,3.0180306434631348
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.4189155101776123
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,26,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,3.214094400405884
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,3,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,2.7042150497436523
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.723527431488037
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.918271064758301
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,3,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,3.386819362640381
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,10,26,36,36,0.2,7412.0,8192.0,3673.0,2048.0,20000,2.828287363052368
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,25,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.671114683151245
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.8,7412.0,8192.0,7346.0,1638.0,20000,3.008451223373413
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,33,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.463257312774658
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,10,3,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,2.7315497398376465
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.964716672897339
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.626330614089966
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.6731226444244385
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,10,33,36,36,0.8,7412.0,8192.0,5272.0,1638.0,20000,2.988961935043335
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,3,36,36,0.8,7412.0,8192.0,7346.0,1638.0,20000,3.4244863986968994
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,3,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,3.13563871383667
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,33,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,2.5819249153137207
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,4,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.565651178359986
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,25,33,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,2.9772274494171143
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,3.2282049655914307
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.871535062789917
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.674294233322144
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,3.047072410583496
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.936131715774536
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,25,26,36,36,0.2,7412.0,8192.0,3673.0,1638.0,20000,3.033061981201172
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.5760672092437744
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,3.023580551147461
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,4,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.578325033187866
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,4,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,3.142986297607422
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,4,26,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.0375277996063232
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,6.221895217895508
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.959383010864258
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,10,15,36,36,0.8,7412.0,8192.0,7412.0,2048.0,20000,2.641521453857422
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.573517084121704
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,15,36,36,0.5,7412.0,8192.0,7412.0,2048.0,20000,2.460684061050415
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,4,26,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,2.926849365234375
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.8551878929138184
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.671590805053711
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.586659669876098
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,25,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,7.604549407958984
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.917427062988281
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,4,26,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.9840281009674072
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,15,36,36,0.8,7412.0,8192.0,5272.0,1638.0,20000,2.785878419876098
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,33,36,36,0.8,7412.0,8192.0,3706.0,1638.0,20000,2.882059335708618
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.8662898540496826
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,3.22654128074646
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,10,26,36,36,0.5,7412.0,8192.0,3706.0,1638.0,20000,3.352081060409546
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,3.1781466007232666
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,26,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.2375054359436035
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,25,3,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.731198310852051
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,33,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.7838730812072754
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,4,26,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.574769258499145
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,15,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.971921443939209
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,26,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.9757072925567627
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.7769224643707275
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.628465414047241
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.618468999862671
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,25,15,36,36,0.5,7412.0,8192.0,5272.0,2048.0,20000,2.9737939834594727
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,4,26,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,3.13574743270874
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,15,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.012153148651123
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,4,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,3.0909135341644287
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,3.111427068710327
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.912001609802246
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.8861002922058105
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.8142106533050537
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,26,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.789238929748535
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.555407285690308
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,3,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.86681604385376
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,26,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,2.918067216873169
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,15,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,2.9947073459625244
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.863199472427368
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,3.117546796798706
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,33,36,36,0.5,7412.0,8192.0,5272.0,1638.0,20000,2.901190996170044
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,25,26,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.5835840702056885
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.974081754684448
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.6896908283233643
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.8,7412.0,8192.0,5272.0,1638.0,20000,2.9757025241851807
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,25,15,36,36,0.8,7412.0,8192.0,7346.0,1638.0,20000,3.2351648807525635
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,4,33,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.0037641525268555
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.603973388671875
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,15,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.735186815261841
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.779410600662231
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,15,36,36,0.8,7412.0,8192.0,3673.0,2048.0,20000,2.563969373703003
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,4,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.7203574180603027
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,26,36,36,0.5,7412.0,8192.0,3706.0,2048.0,20000,2.579173803329468
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,10,3,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.8829078674316406
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,4,26,36,36,0.5,7412.0,8192.0,3673.0,2048.0,20000,2.917080879211426
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.2,7412.0,8192.0,3673.0,1638.0,20000,2.713066577911377
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,10,15,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,3.142136812210083
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,25,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.54773473739624
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,7.02349328994751
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,4,15,36,36,0.2,7412.0,8192.0,5272.0,2048.0,20000,2.879882574081421
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,25,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.72521710395813
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,3,36,36,0.8,7412.0,8192.0,7346.0,2048.0,20000,2.473949432373047
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.3135554790496826
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.8713126182556152
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,26,36,36,0.5,7412.0,8192.0,7412.0,2048.0,20000,3.01642107963562
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,26,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,3.032181978225708
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,25,15,36,36,0.2,7412.0,8192.0,3706.0,2048.0,20000,2.9244909286499023
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,4.503132343292236
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,25,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.673214912414551
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,33,36,36,0.2,7412.0,8192.0,7346.0,1638.0,20000,3.0838844776153564
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,33,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,3.062861919403076
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,3,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.8663134574890137
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.2,7412.0,8192.0,3673.0,1638.0,20000,2.975888729095459
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.8727588653564453
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,25,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.8346641063690186
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,10,26,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,2.979203224182129
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,3,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,3.027578115463257
2,2,2304.0,2217431040,2147479552,10,5,16,8,33,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.921747922897339
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.5,7412.0,8192.0,3706.0,1638.0,20000,4.625010013580322
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,3,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,4.2984700202941895
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,15,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.980946779251098
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,33,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,2.471396446228028
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,26,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.470745801925659
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.767578601837158
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.6349399089813232
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,15,36,36,0.5,7412.0,8192.0,7346.0,1638.0,20000,3.0911903381347656
2,2,2304.0,2217431040,2147479552,10,5,20,10,33,10,33,36,36,0.5,7412.0,8192.0,3673.0,2048.0,20000,2.9904651641845703
2,2,2304.0,2217431040,2147479552,10,5,16,8,15,10,33,36,36,0.5,7412.0,8192.0,5272.0,2048.0,20000,3.671384334564209
2,2,2304.0,2217431040,2147479552,10,5,20,10,15,10,15,36,36,0.8,7412.0,8192.0,3706.0,2048.0,20000,3.038451910018921
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,25,3,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.425879001617432
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,33,36,36,0.5,7412.0,8192.0,7346.0,2048.0,20000,2.479146957397461
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,15,36,36,0.2,7412.0,8192.0,7346.0,2048.0,20000,2.423154354095459
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,10,3,36,36,0.8,7412.0,8192.0,5272.0,2048.0,20000,2.3183393478393555
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,15,36,36,0.8,7412.0,8192.0,3706.0,1638.0,20000,2.928439855575561
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.8,7412.0,8192.0,5272.0,1638.0,20000,3.207831382751465
2,2,2304.0,2217431040,2147479552,10,5,16,8,3,10,15,36,36,0.2,7412.0,8192.0,5272.0,1638.0,20000,2.5849030017852783
2,2,2304.0,2217431040,2147479552,10,5,20,10,3,25,3,36,36,0.2,7412.0,8192.0,3706.0,1638.0,20000,3.0877182483673096
